Persona_ID,Model,Temperature,Prompt_Strategy,SD_econ,Mean_econ,SD_polit,Mean_polit,OSS
user_14,gpt4o,1.0,zero,0.8164373827795982,-0.7420000000000002,0.3391902121229326,-6.42,0.8840927553147352
user_14,qwen,0.2,cot,0.758287544405155,-0.17,0.2334095113743227,-5.786,0.7933977564878791
user_14,qwen,0.2,zero,0.3450652112282547,0.258,0.18185158784019442,-6.502,0.3900512786801243
user_14,qwen,0.7,cot,1.3381218180718824,0.5819999999999999,0.22649503305812219,-5.52,1.3571551127266182
user_14,qwen,0.7,zero,0.8028885352276491,0.23400000000000004,0.13461054936371053,-6.377999999999999,0.8140945890988344
user_14,qwen,1.0,cot,0.6213935950748124,0.8339999999999999,0.29807717121577754,-5.61,0.6891879279267737
user_14,qwen,1.0,zero,0.14342245291445826,1.0819999999999999,0.16887865466067642,-6.412000000000001,0.22156263222845138
user_15,gemini2.5pro,0.2,cot,0.9622265845423311,-1.016,0.4664439944945161,-7.518000000000001,1.069322215237297
user_15,gemini2.5pro,0.2,zero,0.9149152966258679,0.358,0.24621129137389314,-8.042,0.9474650389328357
user_15,gemini2.5pro,0.7,cot,0.9519086090586638,-1.4440000000000002,0.19929877069364976,-7.752,0.9725481993197047
user_15,gemini2.5pro,0.7,zero,0.7443587844581402,0.882,0.2540669203182499,-8.0,0.7865239983624148
user_15,gemini2.5pro,1.0,cot,1.081609911197193,-0.916,0.8343680243154094,-8.001999999999999,1.3660344065945043
user_15,gemini2.5pro,1.0,zero,0.997281304346973,0.358,0.4723028689305201,-7.888000000000001,1.1034672627676816
user_15,gpt4o,0.2,cot,0.7159818433452066,-2.8160000000000003,0.2901206645518378,-6.2780000000000005,0.7725283166331186
user_15,gpt4o,0.2,zero,0.32807011445726053,-0.794,0.22389729788454338,-4.6259999999999994,0.39719013079380505
user_15,gpt4o,0.7,cot,0.8738249252567701,-2.592,0.148087811787466,-6.574000000000001,0.8862843787408192
user_15,gpt4o,0.7,zero,0.6234019570068737,-0.6940000000000002,0.5458296437534333,-4.153999999999999,0.8285891623717994
user_15,gpt4o,1.0,cot,0.8726797809047716,-2.742,0.3110144691167921,-6.523999999999999,0.9264448175687531
user_15,gpt4o,1.0,zero,0.5868389898430403,-0.366,0.5578261377884689,-3.908,0.8096604226464326
user_15,qwen,0.2,cot,0.8763960292014108,0.5820000000000001,0.3273835670891255,-4.216,0.9355479677707605
user_15,qwen,0.2,zero,0.0,-1.37,0.07429670248402684,-5.382,0.07429670248402684
user_15,qwen,0.7,cot,0.3457889529756554,0.28200000000000003,0.25119713374160935,-3.9800000000000004,0.42739911090221044
user_15,qwen,0.7,zero,0.34506521122825473,-1.118,0.37792856467856467,-5.284,0.5117616632769595
user_15,qwen,1.0,cot,0.8743969350357994,-0.21800000000000005,0.2493391264924139,-4.082000000000001,0.9092524401946909
user_15,qwen,1.0,zero,0.559580199792666,-0.9940000000000001,0.517078330623127,-5.5280000000000005,0.7619055059520176
