Persona_ID,Model,Temperature,Prompt_Strategy,SD_econ,Mean_econ,SD_polit,Mean_polit,OSS,Confidence,Entropy
user_12,gpt4o,1.0,zero,0.553235935203056,-2.768,0.4142825123028967,-7.406000000000001,0.6911584478250988,low,0.4499012747247428
user_12,qwen,0.2,cot,0.27307508125056,-3.1420000000000003,0.0486826457785524,-6.638000000000001,0.2773806049456233,low,0.1871149729972082
user_12,qwen,0.2,zero,0.4216870877795525,-3.368,0.0884872872225157,-7.416,0.4308712104562104,low,0.1248784734164966
user_12,qwen,0.7,cot,0.3432491806253877,-2.992,0.4703190406521939,-6.74,0.5822542400017368,low,0.3043659368117685
user_12,qwen,0.7,zero,0.4184136709047638,-3.5420000000000003,0.2144061566280223,-7.478,0.4701489125798336,low,0.1987589745276495
user_12,qwen,1.0,cot,0.318700486350429,-2.992,0.3070342000494406,-6.831999999999999,0.4425381339500585,low,0.3389757947253187
user_12,qwen,1.0,zero,0.3593466293149276,-3.644,0.2258982071642003,-7.536000000000001,0.4244525886362338,low,0.199164448782723
user_13,gemini2.5pro,0.2,cot,0.5415902510200863,-2.6420000000000003,0.3395879856532029,-8.872,0.6392495600311353,low,0.2699655355636075
user_13,gemini2.5pro,0.2,zero,0.3018774585821207,-3.916,0.2210656011232858,-8.402,0.3741657386773937,low,0.2622546983843714
user_13,gemini2.5pro,0.7,cot,1.1216371962448464,-2.418,0.2708689720141455,-8.452000000000002,1.153880409747908,low,0.3430756142311233
user_13,gemini2.5pro,0.7,zero,1.1502738804302215,-3.3659999999999997,0.1982927129271268,-8.268,1.1672403351495355,low,0.2297578147677683
user_13,gemini2.5pro,1.0,cot,0.6917875396391583,-2.768,0.2704071004984886,-8.687999999999999,0.7427583725546281,low,0.3049808677322312
user_13,gemini2.5pro,1.0,zero,0.6691935444996462,-3.992,0.3631528603770044,-8.584,0.7613803254615922,low,0.2362094276709941
user_13,gpt4o,0.2,cot,0.3750066666074084,-3.616,0.2405826261391285,-8.576,0.4455446105610522,low,0.2662711903128764
user_13,gpt4o,0.2,zero,0.6538883696778832,-2.2920000000000003,0.2068090907092818,-7.128,0.6858133856961383,low,0.234096453374047
user_13,gpt4o,0.7,cot,0.5626988537397246,-3.644000000000001,0.3750599952007676,-8.492,0.6762396025078684,low,0.328507689893588
user_13,gpt4o,0.7,zero,0.8040957654409082,-2.368,0.3882396167317291,-6.884,0.8929165694509202,low,0.3662802897147063
user_13,gpt4o,1.0,cot,0.8385284729810908,-3.616000000000001,0.1096357605893259,-8.462,0.8456654184723412,low,0.3457495543063183
user_13,gpt4o,1.0,zero,0.8178508421466595,-1.816,0.3652122670447968,-7.106,0.895689678404301,low,0.4929067892395863
user_13,qwen,0.2,cot,0.3163384263727694,-1.2920000000000005,0.150930447557807,-6.156,0.3504996433664377,low,0.199164448782723
user_13,qwen,0.2,zero,0.7202430145443968,-1.52,0.0447213595499956,-7.110000000000001,0.7216300991505276,low,0.097573978427109
user_13,qwen,0.7,cot,1.1322852997367758,-1.892,0.3590682386399553,-6.554,1.18785521003193,low,0.3144285673884257
user_13,qwen,0.7,zero,0.4107919181288746,-1.1700000000000002,0.1543372929657638,-7.087999999999999,0.4388279845224095,low,0.1248784734164966
user_13,qwen,1.0,cot,0.9397180428192278,-1.9180000000000004,0.2651414716712572,-6.45,0.9764066775683172,low,0.4288389359731915
user_13,qwen,1.0,zero,0.4472135954999579,-1.4200000000000002,0.1974335331193768,-6.996,0.4888558069615212,low,0.2027754664561545
user_14,gemini2.5pro,0.2,cot,0.1052140675005011,1.408,0.1970532922840926,-8.124,0.2233830790368868,low,0.2273226937930474
user_14,gemini2.5pro,0.2,zero,0.7347244381399056,1.408,1.1230983928400933,-7.55,1.3420767489231011,low,0.2640455260035447
user_14,gemini2.5pro,0.7,cot,0.287349960849136,1.2079999999999995,0.2489377432210711,-7.662000000000001,0.3801841658985812,low,0.3120767739910046
user_14,gemini2.5pro,0.7,zero,0.4541475531146236,1.61,0.5375406961337906,-8.010000000000002,0.7037044834303673,low,0.3343150094412662
user_14,gemini2.5pro,1.0,cot,0.5292730864119203,0.934,0.3820078533224152,-8.166,0.6527327171208748,low,0.2635972502376814
user_14,gemini2.5pro,1.0,zero,0.6937218462755802,1.9599999999999995,0.3980326619763763,-7.784000000000002,0.7997999749937481,low,0.2543050421046612
user_14,gpt4o,0.2,cot,1.2496519515449092,-2.394000000000001,0.1500999666888703,-7.7440000000000015,1.2586341803717234,low,0.3554900382052017
user_14,gpt4o,0.2,zero,0.1767766952966369,-1.37,0.2850789364369105,-6.411999999999999,0.335440009539709,low,0.1754709714667669
user_14,gpt4o,0.7,cot,0.5016273517263588,-2.894000000000001,0.4420746543288812,-8.186,0.6686254556924974,low,0.3490384253019761
user_14,gpt4o,0.7,zero,0.4970613644209334,-0.4679999999999999,0.4793537316012049,-6.523999999999999,0.6905432643940567,low,0.3425868123987501
user_14,gpt4o,1.0,cot,0.4193804954930547,-2.5160000000000005,0.2221035794398639,-7.876,0.4745629568350231,low,0.441825489356943
user_14,gpt4o,1.0,zero,0.8164373827795982,-0.7420000000000002,0.3391902121229326,-6.42,0.8840927553147352,low,0.4197133829947709
user_14,qwen,0.2,cot,0.758287544405155,-0.17,0.2334095113743227,-5.786,0.7933977564878791,low,0.2220469775885322
user_14,qwen,0.2,zero,0.3450652112282547,0.258,0.1818515878401944,-6.502,0.3900512786801243,low,0.101590470355614
user_14,qwen,0.7,cot,1.3381218180718824,0.5819999999999999,0.2264950330581221,-5.52,1.3571551127266182,low,0.3356869237296609
user_14,qwen,0.7,zero,0.8028885352276491,0.234,0.1346105493637105,-6.377999999999999,0.8140945890988344,low,0.2336909791189735
user_14,qwen,1.0,cot,0.6213935950748124,0.8339999999999999,0.2980771712157775,-5.61,0.6891879279267737,low,0.3268429913625042
user_14,qwen,1.0,zero,0.1434224529144582,1.082,0.1688786546606764,-6.412000000000001,0.2215626322284513,low,0.2963329529547587
user_15,gemini2.5pro,0.2,cot,0.9622265845423312,-1.016,0.4664439944945161,-7.518000000000001,1.069322215237297,low,0.362878728706664
user_15,gemini2.5pro,0.2,zero,0.914915296625868,0.358,0.2462112913738931,-8.042,0.9474650389328356,low,0.3445736576076077
user_15,gemini2.5pro,0.7,cot,0.9519086090586638,-1.4440000000000002,0.1992987706936497,-7.752,0.9725481993197048,low,0.4464569122059106
user_15,gemini2.5pro,0.7,zero,0.7443587844581402,0.882,0.2540669203182499,-8.0,0.7865239983624148,low,0.3125250497568678
user_15,gemini2.5pro,1.0,cot,1.081609911197193,-0.916,0.8343680243154094,-8.001999999999999,1.3660344065945045,low,0.4007346561050823
user_15,gemini2.5pro,1.0,zero,0.997281304346973,0.358,0.4723028689305201,-7.888000000000001,1.1034672627676816,low,0.3554900382052016
user_15,gpt4o,0.2,cot,0.7159818433452066,-2.8160000000000003,0.2901206645518378,-6.2780000000000005,0.7725283166331186,low,0.269028457965371
user_15,gpt4o,0.2,zero,0.3280701144572605,-0.794,0.2238972978845433,-4.6259999999999994,0.397190130793805,low,0.0738805011111529
user_15,gpt4o,0.7,cot,0.8738249252567701,-2.592,0.148087811787466,-6.574000000000001,0.8862843787408192,low,0.3730540492957059
user_15,gpt4o,0.7,zero,0.6234019570068737,-0.6940000000000002,0.5458296437534333,-4.153999999999999,0.8285891623717994,low,0.5359145791987102
user_15,gpt4o,1.0,cot,0.8726797809047716,-2.742,0.3110144691167921,-6.523999999999999,0.9264448175687532,low,0.4328554279016966
user_15,gpt4o,1.0,zero,0.5868389898430403,-0.366,0.5578261377884689,-3.908,0.8096604226464326,low,0.6052469850381952
user_15,qwen,0.2,cot,0.8763960292014108,0.5820000000000001,0.3273835670891255,-4.216,0.9355479677707604,low,0.1794874633952718
user_15,qwen,0.2,zero,0.0,-1.37,0.0742967024840268,-5.382,0.0742967024840268,low,0.062641973835785
user_15,qwen,0.7,cot,0.3457889529756554,0.282,0.2511971337416093,-3.98,0.4273991109022104,low,0.2027754664561545
user_15,qwen,0.7,zero,0.3450652112282547,-1.118,0.3779285646785646,-5.284,0.5117616632769595,low,0.203180940711228
user_15,qwen,1.0,cot,0.8743969350357994,-0.218,0.2493391264924139,-4.082000000000001,0.9092524401946908,low,0.2188414341701742
user_15,qwen,1.0,zero,0.559580199792666,-0.994,0.517078330623127,-5.5280000000000005,0.7619055059520176,low,0.296738427209832
